id,nazwa_firmy,adres,miasto,www,telefon,kraj,types
ChIJ58Q6hMXP7kYRbOFqwrAiT2U,Alberta pīpes,"Alberta iela 1, Centra rajons, Rīga, LV-1010, Latvia",Rīga,https://www.albertapipes.lv/,67 333 049,LV,"bar, point_of_interest, store, establishment"
ChIJt1RGGWfT7kYRUwgBM454g-g,www.Tabakeria.lv,"Zasas iela 7, Latgales priekšpilsēta, Rīga, LV-1057, Latvia",Rīga,http://www.tabakeria.lv/,67 250 499,LV,"point_of_interest, store, establishment"
ChIJa7XrFlTP7kYRFLYrSzZmLrQ,Tabacalera,"Tērbatas iela 68-3, Centra rajons, Rīga, LV-1001, Latvia",Rīga,http://www.tabacalera.lv/,29 151 112,LV,"point_of_interest, store, establishment"
ChIJ9eeiOv7R7kYRjz1qicyNCAA,Tabakeria ART,"TC Ozols, Mazā Rencēnu 1, Latgales priekšpilsēta, Rīga, LV-1073, Latvia",Rīga,https://tabakeria.lv/,25 180 585,LV,"point_of_interest, store, establishment"
ChIJAQ_zRjzP7kYROPQHcGBO_2A,Cigāri,"Ģertrūdes iela 22, Centra rajons, Rīga, LV-1011, Latvia",Rīga,https://tabakeria.lv/,25 113 753,LV,"point_of_interest, store, establishment"
ChIJFbNcv1XP7kYRI-6UoFxRLqw,Shadow Tobacco,"Skolas iela 20, Centra rajons, Rīga, LV-1010, Latvia",Rīga,http://www.shadowtobacco.com/,20 501 111,LV,"point_of_interest, store, establishment"
ChIJ3fbV8sDP7kYR0sHjwP9Bpz0,Tabakeria,"TC Origo, Stacijas laukums 2, Centra rajons, Rīga, LV-1050, Latvia",Rīga,https://tabakeria.lv/,67 073 928,LV,"gift_shop, point_of_interest, store, service, establishment"
ChIJQzjfMXLb7kYRA2xFeqqrrq0,Tabakas Nams Grupa SIA,"Meistaru iela 5 ""Burkani, Piņķi, Babītes pagasts, Mārupes novads, LV-2107, Latvia",Piņķi,http://www.tng.lv/,27 043 337,LV,"wholesaler, point_of_interest, service, establishment"
ChIJMXZTD53P7kYRckxAhxWygWE,Tabakas Nams,"Vaļņu iela 8, Centra rajons, Rīga, LV-1050, Latvia",Rīga,https://www.facebook.com/Tabakas-Nams-Va%C4%BC%C5%86u-iela-8-181078145424872/,,LV,"point_of_interest, store, establishment"
ChIJg1Lz_M7T7kYRUG0vGpxdnh0,"Rasta 1, SIA","Krustpils iela 121A, Latgales priekšpilsēta, Rīga, LV-1057, Latvia",Rīga,https://rasta1.eu/,67 724 216,LV,"point_of_interest, store, establishment"
ChIJbQeYLHTP7kYRWaMDsnNrNt8,"Leversa , SIA","Uriekstes iela 12c, Ziemeļu rajons, Rīga, LV-1005, Latvia",Rīga,http://www.leversa.lv/,67 517 490,LV,"wholesaler, point_of_interest, service, establishment"
ChIJC-RFfhLS7kYRTH95MBS89JI,SIA Avalons,"Zasas iela 7, Latgales priekšpilsēta, Rīga, LV-1057, Latvia",Rīga,https://tabakeria.lv/,67 250 499,LV,"point_of_interest, store, establishment"
ChIJcel7TKra7kYRG0O-VnJKFco,Alberta Pipes,"Kurzemes prospekts 1A, Kurzemes rajons, Rīga, LV-1067, Latvia",Rīga,http://www.albertapipes.lv/,29 626 970,LV,"point_of_interest, store, establishment"
ChIJzyvBBcbP7kYR39UlTdLZ4aU,"G & P Tobacco , SIA","Emiļa Melngaiļa iela 2A, Centra rajons, Rīga, LV-1010, Latvia",Rīga,https://www.firmas.lv/profile/g-p-tobacco-sia/40103239254,67 813 516,LV,"wholesaler, point_of_interest, service, establishment"
ChIJpRLXlyjP7kYRtZ98poePje0,GET • STORE - Tabaccheria Riga Vape & Tobacco,"Krišjāņa Valdemāra iela 112, Vidzemes priekšpilsēta, Rīga, LV-1013, Latvia",Rīga,https://getstore.lv/,20 170 671,LV,"point_of_interest, store, establishment"
